100,Jan Nidzwetzki,2023-06-30 03:31:03-05,b9a58dd5c49da409669caa47da3db8edbcbcea44,Exclude workflow changes from being backported,"The backport script for the PRs does not have the permission to backport PRs which include workflow changes. So, these PRs are excluded from being automatically backported.  Failed CI run:  https://github.com/timescale/timescaledb/actions/runs/5387338161/    jobs/9780701395  > refusing to allow a GitHub App to create or update workflow > `.github/workflows/xxx.yaml` without `workflows` permission)"
101,Jan Nidzwetzki,2023-06-30 02:45:42-05,9bbf5218890fc8c4435b8cd1cc06ca310b243da7,Remove Ubuntu Kinetic check on ARM64,We stopped to build packages for Ubuntu Kinetic on ARM64 due to the limited support of PostgreSQL versions and the EOL of Kinetic in a few weeks. This patch removes the check for up-to-date packages for this version.
102,Jan Nidzwetzki,2023-06-30 01:22:44-05,a7be1cc06a7f0324f5ac841d3898659352aaa96c,Fixed the ordering of merge_changelogs.sh script,"The CHANGELOG.MD file contains the sections features, bugfixes, and thanks. This patch adjusts the script merge_changelogs.sh to produce the sections in the same order."
103,Jan Nidzwetzki,2023-06-29 04:11:15-05,8a581010957968cc569f5fea43fd6ab7dd3b80a6,Post-release fixes for 2.11.1,Bumping the previous version and adding tests for 2.11.1.
104,Jan Nidzwetzki,2023-06-27 05:36:29-05,8ae2da6260c7de68808db918371f8aacafce8332,Release 2.11.1,This release contains bug fixes since the 2.11.0 release. We recommend that you upgrade at the next available opportunity.  **Features** * #5679 Teach loader to load OSM extension  **Bugfixes** * #5705 Scheduler accidentally getting killed when calling `delete_job` * #5742 Fix Result node handling with ConstraintAwareAppend on   compressed chunks * #5750 Ensure tlist is present in decompress chunk plan * #5754 Fixed handling of NULL values in bookend_sfunc * #5798 Fixed batch look ahead in compressed sorted merge * #5804 Mark cagg_watermark function as PARALLEL RESTRICTED * #5807 Copy job config JSONB structure into current MemoryContext * #5824 Improve continuous aggregate query chunk exclusion  **Thanks** * @JamieD9 for reporting an issue with a wrong result ordering * @xvaara for reporting an issue with Result node handling in   ConstraintAwareAppend
105,Sven Klemm,2023-06-27 06:11:24-05,118526e6aed1afa5e559ff43d16835807572e1eb,Improve continuous aggregate query chunk exclusion,This patch changes the time_bucket exclusion in cagg queries to distinguish between < and <=. Previously those were treated the same leading to failure to exclude chunks when the constraints where exactly at the bucket boundary.
106,Erik Nordström,2023-03-31 07:22:35-05,e2e7e5f286b2282d17440961a1efa043ba054824,Make hypertables support replica identity,"Add support for setting replica identity on hypertables via ALTER TABLE. The replica identity is used in logical replication to identify rows that have changed.  Currently, replica identity can only be altered on hypertables via the root; changing it directly on chunks will raise an error."
107,Jan Nidzwetzki,2023-06-16 15:50:17-05,33a3e10f486e82df0db369c5ec2b80702576d9ec,Fixed batch look ahead in compressed sorted merge,"In decompress_sorted_merge_get_next_tuple it is determine how many batches need to be opened currently to perform a sorted merge. This is done by checking if the first tuple from the last opened batch is larger than the last returned tuple.  If a filter removes the first tuple, the first into the heap inserted tuple from this batch can no longer be used to perform the check. This patch fixes the wrong batch look ahead.  Fixes: #5797"
108,Sven Klemm,2023-06-22 03:19:05-05,da20d071cf88699cafb03f732b3e851bdc286759,Copy job config JSONB structure into current MemoryContext,The job config jsonb can be a nested structure of elements that all need to reside in the same memory context as the other job values. To ensure this we copy the structure on assignment.
109,Jan Nidzwetzki,2023-06-25 14:55:24-05,f1726790224e5444a2a2cb8c66155e4fb0b54e95,Added perltidy make target,"This patch introduces the make target 'perltidy' to format Perl files with perltidy. In addition, calling perltidy is added to 'make format'."
110,Ante Kresic,2023-06-20 08:41:30-05,fb0df1ae4e65a815c61533380f2a5ebdfc5fe1ca,Insert into indexes during chunk compression,"If there any indexes on the compressed chunk, insert into them while inserting the heap data rather than reindexing the relation at the end. This reduces the amount of locking on the compressed chunk indexes which created issues when merging chunks and should help with the future updates of compressed data."
111,Zoltan Haindrich,2023-05-19 07:04:25-05,81d4eb5cfb2c0e4949cbd109e7331539a41db152,Add Ensure-s to reduce crashes in unexpected cases,It could happen that the Chunk is dropped in the middle of processing another command. The test bgw_db_scheduler_fixed can crash due to that reason. By making sure that the system will error out instead of failing in an assertion could help avoid the situation in which postmaster drop out all clients in these cases.
112,Jan Nidzwetzki,2023-06-20 05:58:31-05,81e2f35d4b8d52ed3381cff846556611a8974cf9,Mark cagg_watermark as PARALLEL RESTRICTED,"This patch marks the function cagg_watermark as PARALLEL RESTRICTED. It partially reverts the change of c0f2ed18095f21ac737f96fe93e4035dbfeeaf2c. The reason is as follows: for transaction isolation levels < REPEATABLE READ it can not be ensured that parallel worker reads the same watermark (e.g., using read committed isolation level: worker A reads the watermark, the CAGG is refreshed and the watermark changes, worker B reads the newer watermark). The different views on the CAGG can cause unexpected results and crashes (e.g., the chunk exclusion excludes different chunks in worker A and in worker B).  In addition, a correct snapshot is used when the watermark is read from the CAGG and a TAP test is added, which detects inconsistent watermark reads.  Co-authored-by: Fabrízio de Royes Mello <fabriziomello@gmail.com> Co-authored-by: Zoltan Haindrich <zoltan@timescale.com>"
113,Konstantina Skovola,2023-06-23 07:35:15-05,a22e732c02474ce6b3ee29c4e81049c60daddc90,Fix flaky test bgw_db_scheduler_fixed,"The flakiness was due to two inserts falling into the same chunk instead of distinct ones, so inserted data further apart to ensure they fall in different chunks."
114,Zoltan Haindrich,2023-06-14 10:16:21-05,d223000036db55bdc8ef5e576a906f334272de37,Chunk_create must add existing table or fail,Earlier this function have completed successfully if the requested range already existed - regardless an existing table was supplied or not.
115,Zoltan Haindrich,2023-06-13 07:10:07-05,b2132f00a7b2b5a52af8f577d75fe54fab232443,Make validate_chunk_status accept Chunk as argument,This makes the calls to this method more straightforward and could help to do better checks inside the method.
116,Lakshmi Narayanan Sreethar,2023-05-18 06:08:53-05,8b0ab416437df5d6adf2ce58126dd2754c8ff48b,PG16: Use new function to check vacuum permission,postgres/postgres@b5d63824
117,Lakshmi Narayanan Sreethar,2023-05-17 13:37:00-05,d96e72af607f797b56fd3e0d8e51f6b229b9cebf,PG16: Rename RelFileNode references to RelFileNumber or RelFileLocator,postgres/postgres@b0a55e4
118,Lakshmi Narayanan Sreethar,2023-05-12 14:06:53-05,933285e64675febc5608add9cc1ad2d700518593,PG16: Remove MemoryContextContains usage,Remove the usage of MemoryContextContains as it has been removed in PG16.  postgres/postgres@9543eff
119,Konstantina Skovola,2023-06-01 04:30:34-05,1eb7e38d2df37da7674b2207155484838671d040,Enable ChunkAppend for space partitioned partial chunks,This is a follow-up patch for timescale#5599 which handles space partitioned hypertables.
120,Bharathy,2023-06-15 08:32:23-05,c48f905f780025bf3c92de0d0dd161108a4116a1,Index scan support for UPDATE/DELETE.,"During UPDATE/DELETE on compressed hypertables, we do a sequential scan which can be improved by supporting index scans.  In this patch for a given UPDATE/DELETE query, if there are any WHERE conditions specified using SEGMENT BY columns, we use index scan to fetch all matching rows. Fetched rows will be decompressed and moved to uncompressed chunk and a regular UPDATE/DELETE is performed on the uncompressed chunk."
121,Jan Nidzwetzki,2023-06-13 01:25:45-05,77318dced8a47aae4b2baddba71c829105e8319d,Fix broken download links,"The download links for several platforms are broken. This patch removes the links for the individual platforms and adds a link that points to the self-hosted install docs instead (as proposed by the docs team, see the discussion in #5762).  Fixes: #5762"
122,Jan Nidzwetzki,2023-06-15 05:44:53-05,f05b7f8105a6d7ef05abdfb0b21cb48824135c72,Fixed the naming of the Windows GitHub action,"The ignored workflow for windows-build-and-test does not set the name of the actions properly. Therefore, these actions use the default naming. For example, 'Regression Windows / build (15, windows-2022, Debug)'. However, our CI expects names like 'PG15 Debug windows-2022' in the required checks. This PR corrects the name of the jobs."
123,Valery Meleshkin,2023-06-14 10:55:51-05,4273a27461fab3d23d19bc81b18209e83bb34662,Ensure pg_config --cppflags are passed,"CMAKE_CPP_FLAGS is not a thing at all. Furthermore, CMAKE_CXX_FLAGS is not passed to a C compiler. pg_config uses CPPGLAGS for all includes, and needs to be passed into CMAKE_C_FLAGS as well."
124,Sotiris Stamokostas,2023-06-14 09:57:32-05,14d08576fb7d12b2d5edf4bfa3ea2722d79f7764,Allow flaky-test label,With this PR we allow issues with flaky-test label to be added to our bugs board.
125,Sven Klemm,2023-06-02 02:26:39-05,e302aa2ae97bbd682b1d5d1324e57a77131401d0,Fix handling of Result nodes below Sort nodes in ConstraintAwareAppend,With PG 15 Result nodes can appear between Sort nodes and DecompressChunk when postgres tries to adjust the targetlist.
126,Jan Nidzwetzki,2023-06-12 08:52:06-05,9c7ae3e8a983ff1a19645c3d2dc0508ae8c69550,Fixed two bugs in decompression sorted merge code,"SQLSmith found two bugs in the compression sorted merge code.  * The unused_batch_states are not initialized properly. Therefore,   non-existing unused batch states can be part of the BMS. This patch   fixes the initialization.  * For performance reasons, We reuse the same TupleDesc across all   TupleTableSlots. PostgreSQL sometimes uses TupleDesc data structures   with active reference counting. The way we use the TupleDesc   structures collides with the reference counting of PostgreSQL. This   patch introduces a private TupleDesc copy without reference counting."
127,Lakshmi Narayanan Sreethar,2023-05-17 09:07:42-05,4dce87a1c4a53d080676bfff042e24aa5b822cec,PG16: Refactor handling of PGDLLEXPORT macro definition,"PG16 defines the PGDLLEXPORT macro as a proper visibility attribute. In the previous versions from PG12 to PG16, the PGDLLEXPORT was always defined as an empty macro. Considering all this, the code has been now updated to skip defining PGDLLEXPORT if it has been already defined properly. If not, the macro is redefined without any additional checks.  postgres/postgres@089480c"
128,Lakshmi Narayanan Sreethar,2023-05-17 11:19:00-05,0f1fde8d31dd44180820409ea2ca334b9188a01e,Mark PG16 as a supported version,Note that this change in combination with -DEXPERIMENTAL=ON cmake flag will just allow us to compile timescaledb code with PG16 and this doesn't mean PG16 is supported by the extension.
129,Sotiris Stamokostas,2023-06-12 03:50:21-05,7df16ee560ec79fd0c4b1590189755bad25585f7,Renamed need-more-info label,We plan to rename the need-more-info label to waiting-for-author. This PR performs the needed adjustments in our GitHub actions.
130,Sotiris Stamokostas,2023-06-09 07:26:18-05,8b10a6795c4d696b6c59ab546d733decf2a68352,Compression test changes for PG14.0,We have changed the compression test by disabling parallel append in some test cases because the regression test was falling only in PG14.0 but not in PG14.8 or any other PostgreSQL version
131,Alexander Kuzmenkov,2023-06-07 08:55:53-05,f26e656c0f9ad7eb27c5de2232fef0f9154d80d5,Bulk decompression of compressed batches,"Add a function to decompress a compressed batch entirely in one go, and use it in some query plans. As a result of decompression, produce ArrowArrays. They will be the base for the subsequent vectorized computation of aggregates.  As a side effect, some heavy queries to compressed hypertables speed up by about 15"
134,Zoltan Haindrich,2023-06-06 10:11:40-05,769646bdb61d74f5cb026b598de24072cc6c4d8c,Fix issues with scripts/test_update_smoke.sh,"The test was failing on first run by leaving a database behind as a sideeffect. Between two steps the extension was dropped; without a proper cleanup. A non-existent sql function was called during cleanup.  This patch also removes the ""debug mode"" and every execution will leave the logs/etc in the /tmp directory for further inspection."
135,Jan Nidzwetzki,2023-06-07 02:05:58-05,b8e674c137f54e293e868ce747f19983a72e0e60,Fixed handling of NULL values in bookend_sfunc,"In the function bookend_sfunc values are compared. If the first processed value is a NULL value, it was copied into the state of the sfunc. A following comparison between the NULL value of the state and a non-NULL value could lead to a crash.  This patch improves the handling of NULL values in bookend_sfunc."
136,Jan Nidzwetzki,2023-06-06 04:59:39-05,f2eac72e2bb320a4866766f79b181fe78856c8a1,Ensure tlist is present in decompress chunk plan,"In PostgreSQL < 15, CustomScan nodes are projection capable. The planner invokes create_plan_recurse with the flag CP_IGNORE_TLIST. So, the target list of a CustomScan node can be NIL. However, we rely on the target list to derive information for sorting.  This patch ensures that the target list is always populated before the sort functions are called.  Fixes: #5738"
137,Zoltan Haindrich,2023-06-01 05:56:34-05,ac7090653eb020c2392bc29b653339b581d56bcf,Ensure PR number is referenced in the .unreleased files,Adds a simple check to ensure that the PR number is present at least once in the added changelog file. Also fixes an earlier PR which introduced a typo.
139,Sotiris Stamokostas,2023-05-03 14:20:44-05,1a93c2d482b50a43c105427ad99e6ecb58fcac7f,Improve parallel workers for decompression,"So far, we have set the number of desired workers for decompression to 1. If a query touches only one chunk, we end up with one worker in a parallel plan. Only if the query touches multiple chunks PostgreSQL spins up multiple workers. These workers could then be used to process the data of one chunk.  This patch removes our custom worker calculation and relies on PostgreSQL logic to calculate the desired parallelity.  Co-authored-by: Jan Kristof Nidzwetzki <jan@timescale.com>"
140,Jan Nidzwetzki,2023-04-06 06:12:13-05,10cab43e6c3348a1353a682a01bdf8a70173aca8,Enable compressed merge append for partial chunks,This patch enables the compressed merge optimization (see #5530) also for partially compressed chunks.
141,Dipesh Pandit,2023-06-01 09:04:47-05,c507f31069fccd3755a4138b907cbe997d34d15f,Internal Server Error when loading Explorer tab (#5723),"Internal Server Error when loading Explorer tab (SDC #995)          This is with reference to a weird scenarios where chunk table entry exist in     timescaledb catalog but it does not exist in PG catalog. The stale entry blocks     executing hypertable_size function on the hypertable.          The changes in this patch are related to improvements suggested for     hypertable_size function which involves:     1. Locking the hypertable in ACCESS SHARE mode in function hypertable_size to     avoid risk of chunks being dropped by another concurrent process.     2. Joining the hypertable and inherited chunk tables with ""pg_class"" to make     sure that a stale table without an entry is pg_catalog is not included as part     of hypertable size calculation.     3. An additional filter (schema_name) is required on pg_class to avoid     calculating size of multiple hypertables with same in different schema.          NOTE: With this change calling hypertable_size function will require select     privilege on the table.  Disable-check: force-changelog-file"
142,Konstantina Skovola,2023-04-21 03:51:44-05,ecc1b7b11a2aa9d483b14e240128632047af1b46,Enable ChunkAppend for partial chunks,"This patch enables ChunkAppend optimization for partially compressed chunks on hypertables without space partitioning, allowing for more efficient processing of LIMIT order by queries. A follow-up patch is required to handle space partitioned hypertables."
144,Bharathy,2023-05-26 23:30:37-05,b38c920266b33c5b83c85279c9b36f4131b9ea83,MERGE support on hypertables,"This patch does following:  1. Planner changes to create ChunkDispatch node when MERGE command    has INSERT action. 2. Changes to map partition attributes from a tuple returned from    child node of ChunkDispatch against physical targetlist, so that    ChunkDispatch node can read the correct value from partition column. 3. Fixed issues with MERGE on compressed hypertable. 4. Added more testcases. 5. MERGE in distributed hypertables is not supported. 6. Since there is no Custom Scan (HypertableModify) node for MERGE    with UPDATE/DELETE on compressed hypertables, we don't support this.  Fixes #5139"
147,Alexander Kuzmenkov,2023-05-24 14:57:54-05,29154b29d11901ee4b98312ca6245e87216a5877,Ignore the telemetry test for the time begin,It's the fifths run and it still fails in some jobs.
148,Alexander Kuzmenkov,2023-05-24 03:55:35-05,6589f43160980475c04fcc2a6e4e2b985a111357,Compression fuzzing in CI,"This serves as a way to exercise the decompression fuzzing code, which will be useful when we need to change the decompression functions. Also this way we'll have a check in CI that uses libfuzzer, and it will be easier to apply it to other areas of code in the future."
149,Fabrízio de Royes Mello,2023-05-22 14:35:45-05,54d4c3de6bbb52421b15f6035db662f683059c86,Introduce utility function ts_get_relation_relid,"In several places of our code base we use a combination of `get_namespace_oid` and `get_relname_relid` to return the Oid of a schema qualified relation, so refactored the code to encapsulate this behavior in a single function."
150,Eric Gillespie,2023-03-28 13:01:56-05,f2743648dff26f61f305aa8579bcac806e61a2a2,Update emacs configuration,"Use postgres for sql-mode, which makes it easier to connect to local postgresql with C-c C-z and also sets up postgresql extensions for font-lock.  Copy the 4-space tab-width setting to diff-mode so that, for example, diffs of lines containing 18 TABs don't display with 144-space indent."
151,Sven Klemm,2023-05-23 03:55:52-05,f14ff40d6305f139aaabc3e22cbc2fb5fca55bf2,Bump PG version used in CI,"Use PG 12.15, 13.11, 14.8 and 15.3 in CI."
152,Sven Klemm,2023-05-22 04:34:06-05,a31c9b9f8cdfe8643499b710dc983e5c5d6457e4,Increase number of sqlsmith loops in nightly CI,To improve coverage with sqlsmith we run it for longer in the scheduled nightly run.
153,Konstantina Skovola,2023-05-22 03:03:01-05,dd9f01ae9b5b7a4cf3f71ea2b78d69f511e58608,Fix occasional scheduler quit with `delete_job`,"Previously it was possible to send pg_cancel to the scheduler instead of the background worker for the job. That was because we attempted to take an advisory lock on the job id, which was assumed to be held by the background worker for the job. However, it is possible either for the job's worker or for the scheduler to be the one holding the lock. The scheduler takes this lock after the job's worker has exited, to update the job's scheduled status. This patch adds a check to determine if the background worker holding the lock is the scheduler. If it's the scheduler, wait for the lock to be released without canceling the worker.  Fixes #5711, #5224"
154,Rafia Sabih,2023-04-27 08:01:38-05,d9849325d0d0f81a13db1e41aa56f8b567945e72,Improve test suite,Add more regression tests for Continuous aggregates with joins.
155,Maheedhar PV,2023-05-18 07:30:07-05,38ee7f49b0cddc5f7fe697321135b28680471ff7,Every PR to have its own changelog,"The changes in this commit 1. workflow action to check if the PR has its own changelog file in "".unreleased/"" folder. 2. script to merge the individual changelog entries that can be copied into the CHANGELOG.md file. 3. script to check the format of the lines in the change log file. 4. script to delete the individual changelogs, post release."
156,Mats Kindahl,2023-05-17 06:07:02-05,2bd18b8e44e6bc6d2ef57aebc2a3e22ba91059b3,Use environment variables for workflows,Remove GitHub variables from locations where they are expanded in place.  See https://docs.github.com/en/actions/security-guides/security-hardening-for-github-actions#using-an-intermediate-environment-variable
158,Konstantina Skovola,2023-05-12 09:47:06-05,19dd7bbd7a09de25af7c233a5923ac7eaef809de,Fix DISTINCT query with JOIN on multiple segmentby columns,"Previously when adding equivalence class members for the compressed chunk's variables, we would only consider Vars. This led us to ignore cases where the Var was wrapped in a RelabelType, returning inaccurate results.  Fixed the issue by accepting Vars with RelabelType for segmentby equivalence class.  Fixes #5585"
159,Alexander Kuzmenkov,2023-05-16 11:33:48-05,fb65086b5542a871dc3d9757724e886dca904ef6,Add a ubsan suppression for overflow in histogram(),"It is in postgres code, and doesn't lead to bugs."
160,Alexander Kuzmenkov,2023-05-16 07:43:18-05,8ff0648fd0768b9229853f933056855420ad82ee,Fix ubsan failure in gorilla decompression,Also add more tests
161,Alexander Kuzmenkov,2023-05-15 10:52:37-05,936d751037381cbbb3a59ac9da36cdaa0dd4904a,Add AddressSanitizer instrumentation for memory contexts,"Use manual poison/unpoison at the existing Valgrind hooks, so that AddressSanitizer sees palloc/pfree as well, not only the underlying mallocs which are called much less often.  Fix some out-of-bound reads found with this instrumentation."
163,Alexander Kuzmenkov,2023-05-15 10:28:35-05,030bfe867df02dffa4f5c0fc8a0909075def6f4a,Fix errors in decompression found by fuzzing,"For deltadelta and gorilla codecs, add various length and consistency checks that prevent segfaults on incorrect data."
164,Alexander Kuzmenkov,2023-05-15 10:23:27-05,a7321199a4184aaa39c9c5b56b412497d62da1dc,Enable branch-level code coverage,Helps to check the test coverage for various complex conditions in the decompression code.
167,Mats Kindahl,2023-04-28 03:38:43-05,3947c011244050878ebb091b560e19ea4c9d8378,Support sending telemetry event reports,Add table `_timescaledb_catalog.telemetry_event` table containing events that should be sent out with telemetry reports. The table will be truncated after reporting being generated.
168,Bharathy,2023-05-11 07:25:27-05,2d71a5bca9a21490819d239aeee8b2758a54ec1d,Fix leak during concurrent UPDATE/DELETE,"When updating and deleting the same tuple while both transactions are running at the same time, we end up with reference leak. This is because one of the query in a transaction fails and we take error path. However we fail to close the table.  This patch fixes the above mentioned problem by closing the required tables.  Fixes #5674"
169,Mats Kindahl,2023-05-09 11:58:12-05,656daf45f6596e5d663082a8673e705359c01534,Fix subtransaction resource owner,"When executing a subtransaction using `BeginInternalSubTransaction` the memory context switches from the current context to `CurTransactionContext` and when the transaction is aborted or committed using `ReleaseCurrentSubTransaction` or `RollbackAndReleaseCurrentSubTransaction` respectively, it will not restore to the previous memory context or resource owner but rather use `TopTransactionContext`. Because of this, both the memory context and the resource owner will be wrong when executing `calculate_next_start_on_failure`, which causes `run_job` to generate an error when used with the telemetry job.  This commit fixes this by saving both the resource owner and the memory context before starting the internal subtransaction and restoring it after finishing the internal subtransaction.  Since the `ts_bgw_job_run_and_set_next_start` was incorrectly reading the wrong result from the telemetry job, this commit fixes this as well. Note that `ts_bgw_job_run_and_set_next_start` is only used when running the telemetry job, so it does not cause issues for other jobs."
170,Erik Nordström,2023-05-03 07:06:25-05,abb6762450fb90aae5536641fef85cfd3c75b510,Reduce memory usage for distributed analyze,Use a per-tuple memory context when receiving chunk statistics from data nodes. Otherwise memory usage is proportional to the number of chunks and columns.
171,Erik Nordström,2023-05-03 07:05:47-05,96d2acea30e6cc27ab624e5a155f6b57767ac411,Cleanup PGresults on transaction end,Fix a regression due to a previous change in c571d54c. That change unintentionally removed the cleanup of PGresults at the end of transactions. Add back this functionality in order to reduce memory usage.
172,Fabrízio de Royes Mello,2023-05-05 10:14:04-05,f250eaa631920c209673fd0babfe29af9b9778dd,Remove FK from continuous_agg_migrate_plan,During the `cagg_migrate` execution if the user set the `drop_old` parameter to `true` the routine will drop the old Continuous Aggregate leading to an inconsistent state because the catalog code don't handle this table as a normal catalog table so the records are not removed when dropping a Continuous Aggregate. The same problem will happen if you manually drop the old Continuous Aggregate after the migration.  Fixed it by removing the useless Foreign Key and also adding another column named `user_view_definition` to the main plan table just to store the original user view definition for troubleshooting purposes.  Fixed #5662
173,Ante Kresic,2023-05-09 07:45:15-05,ab224789922f0e3b88bf57f5b43f0a5c258243cc,Fix DML decompression issues with bitmap heap scan,"Bitmap heap scans are specific in that they store scan state during node initialization. This means they would not pick up on any data that might have been decompressed during a DML command from the compressed chunk. To avoid this, we update the snapshot on the node scan state and issue a rescan to update the internal state."
174,shhnwz,2023-05-10 00:47:38-05,bd36afe2f3a5bc437d58a88a85b19b2253c0a926,Fixed Coverity Scan Warnings,Unused Value reported during coverity scan link: https://scan4.scan.coverity.com/reports.htm#v56957/p12995
175,Ante Kresic,2023-04-27 04:59:01-05,8e69a9989f9e9893807e7ea2403ab1c267895396,Ignore multinode tests from PR CI runs,"dist_move_chunk, dist_param, dist_insert and remote_txn create a lot of friction due to their flakiness. Ignoring them until we can fix them."
177,Ante Kresic,2023-05-04 04:42:13-05,6782beb1504bc421f973269f029c9854e17c7650,Fix index scan handling in DML decompression,We need to use the correct qualifiers for index scans since the generic scan qualifiers are not populated in this case.
178,Dmitry Simonenko,2023-05-04 06:54:27-05,8ca17e704c8f9320f360bab7eaf3622391d686bd,Fix ALTER TABLE SET with normal tables,Running ALTER TABLE SET with multiple SET clauses on a regular PostgreSQL table produces irrelevant error when timescaledb extension is installed.  Fix #5641
179,Sven Klemm,2023-05-03 02:42:38-05,9259311275ded2e562e5222bc0853509dc2dd206,Fix JOIN handling in UPDATE/DELETE on compressed chunks,When JOINs were present during UPDATE/DELETE on compressed chunks the code would decompress other hypertables that were not the target of the UPDATE/DELETE operations and in the case of self-JOINs potentially decompress chunks not required to be decompressed.
180,Bharathy,2023-05-03 12:07:08-05,769f9fe609df950a82d6697a08f33675da5c8f28,Fix segfault when deleting from compressed chunk,"During UPDATE/DELETE on compressed hypertables, we iterate over plan tree to collect all scan nodes. For each scan nodes there can be filter conditions.  Prior to this patch we collect only first filter condition and use for first chunk which may be wrong. In this patch as and when we encounter a target scan node, we immediatly process those chunks.  Fixes #5640"
181,Fabrízio de Royes Mello,2023-04-28 07:16:33-05,90f585ed7fbe51568749c96dc650f6666a4a20af,Fix CoverityScan deference after null check,Don't need to check NULL for `direct_query->jointree` because we don't allow queries without FROM clause in Continuous Aggregate definition.  CoverityScan link: https://scan4.scan.coverity.com/reports.htm#v54116/p12995/fileInstanceId=131745632&defectInstanceId=14569562&mergedDefectId=384045
182,Konstantina Skovola,2023-04-21 07:29:13-05,6e65172cd821c5509da3b7f41904a5b2f1916d16,Fix tablespace for compressed hypertable and corresponding toast,"If a hypertable uses a non default tablespace, the compressed hypertable and its corresponding toast table and index is still created in the default tablespace. This PR fixes this unexpected behavior and creates the compressed hypertable and its toast table and index in the same tablespace as the hypertable.  Fixes #5520"
183,Jan Nidzwetzki,2023-04-06 06:12:13-05,df32ad4b7920970a75a2b83dd3587fdda07b8302,Optimize compressed chunk resorting,"This patch adds an optimization to the DecompressChunk node. If the query 'order by' and the compression 'order by' are compatible (query 'order by' is equal or a prefix of compression 'order by'), the compressed batches of the segments are decompressed in parallel and merged using a binary heep. This preserves the ordering and the sorting of the result can be prevented. Especially LIMIT queries benefit from this optimization because only the first tuples of some batches have to be decompressed. Previously, all segments were completely decompressed and sorted.  Fixes: #4223  Co-authored-by: Sotiris Stamokostas <sotiris@timescale.com>"
184,Fabrízio de Royes Mello,2023-04-26 18:18:19-05,cc9c3b343113fc9a43f095720c1d2f2596a23b03,Post-release 2.10.3,Adjust the upgrade/downgrade scripts and add the tests.
185,Nikhil Sontakke,2023-04-25 09:57:31-05,ed8ca318c056ee8b01197a5740a25a358a034894,Quote username identifier appropriately,Need to use quote_ident() on the user roles. Otherwise the extension scripts will fail.  Co-authored-by: Mats Kindahl <mats@timescale.com>
187,Zoltan Haindrich,2023-04-14 09:24:42-05,1d092560f45bbec887a8cb098f338a789250196d,Fix on-insert decompression after schema changes,On compressed hypertables 3 schema levels are in use simultaneously  * main - hypertable level  * chunk - inheritance level  * compressed chunk  In the build_scankeys method all of them appear - as slot have their fields represented as a for a row of the main hypertable.  Accessing the slot by the attribut numbers of the chunks may lead to indexing mismatches if there are differences between the schemes.  Fixes: #5577
188,Mats Kindahl,2023-04-25 07:28:10-05,be2879438490d5f3c4aeafd446b6c60afcefd6a5,Enable run_job() for telemetry job,"Since telemetry job has a special code path to be able to be used both from Apache code and from TSL code, trying to execute the telemetry job with run_job() will fail.  This code will allow run_job() to be used with the telemetry job to trigger a send of telemetry data. You have to belong to the group that owns the telemetry job (or be the owner of the telemetry job) to be able to use it.  Closes #5605"
192,Fabrízio de Royes Mello,2023-04-26 12:37:25-05,002b6e879abaeecbde295775d7c46292bcb535bf,Fix CI ignored regression workflows,"We defined some paths to ignore regression test workflows when, for example, we change the CHANGELOG.md and others. But in fact it was not happening because we didn't define a proper name in the fake regression workflow that fake to the CI that some required status passed.  Fixed it defining a proper regression name like we do for the regular regression workflow."
193,Fabrízio de Royes Mello,2023-04-26 07:02:57-05,3c8d7cef77d34d88ace3cd0a58fbb7640965d5c0,Fix cagg_repair for the old CAgg format,In commit 4a6650d1 we fixed the cagg_repair running for broken Continuous Aggregates with JOINs but we accidentally removed the code path for running against the old format (finalized=false) leading us to a dead code pointed out by CoverityScan: https://scan4.scan.coverity.com/reports.htm#v54116/p12995/fileInstanceId=131706317&defectInstanceId=14569420&mergedDefectId=384044  Fixed it by restoring the old code path for running the cagg_repair for Continuous Aggregates in the old format (finalized=false).
194,Mats Kindahl,2023-04-25 11:01:48-05,d3730a4f6ac89612d749d10843def181f7830635,Add permission checks to run_job(),"There were no permission checks when calling run_job(), so it was possible to execute any job regardless of who owned it. This commit adds such checks."
195,Fabrízio de Royes Mello,2023-04-21 14:34:49-05,4a6650d170cc07dbec0afe01bb3685a2cf9d9a37,Fix broken CAgg with JOIN repair function,The internal `cagg_rebuild_view_definition` function was trying to cast a pointer to `RangeTblRef` but it actually is a `RangeTblEntry`.  Fixed it by using the already existing `direct_query` data struct to check if there are JOINs in the CAgg to be repaired.
196,Ante Kresic,2023-04-23 23:29:11-05,910663d0be132aa05100233ebf7e97c66da7297f,Reduce decompression during UPDATE/DELETE,"When updating or deleting tuples from a compressed chunk, we first need to decompress the matching tuples then proceed with the operation. This optimization reduces the amount of data decompressed by using compressed metadata to decompress only the affected segments."
199,Jan Nidzwetzki,2023-04-24 05:26:28-05,2f194e6109d186a4c61352afaa40381db617e437,Make compression metadata column names reusable,Move the creation of metadata column names for min/max values to separate functions to make the code reusable.
200,Jan Nidzwetzki,2023-04-21 08:00:10-05,c54d8bd9464cd2cf410f37968edeb1c438950547,Add missing order by to compression_ddl tests,"Some queries in compression_ddl had no order by. Therefore the output order was not defined, which led to flaky tests."
